xy,osite,lohko,koeala,kuvio,koko9,koko564,kunta,maku,vv,mluok,fra,alar,kptylm,ojtil,pt,jaksot,khlk,ppa,kasru,klpm,kpituus,ika,kokru,laatu,bm1,bm2,bm1ma,bm2ma,bm1ku,bm2ku,bm1ko,bm2ko,bm1ml,bm2ml,n_l
590000-7380000,4.0,111854.18181818182,5.545454545454546,1.0909090909090908,9.090909090909092,9.090909090909092,732.0,19.0,16.636363636363637,2.1818181818181817,1.818181818181818,2.8181818181818183,0.0,0.1818181818181818,2.1818181818181817,1.0,4.0,5.0,1950.0,10.5,73.57142857142857,94.57142857142856,13500.0,1.5,12.609603739585712,3.976924168314286,11.659212277142858,3.5921641278714285,0.6810916257142858,0.2811138601857142,0.2692998367571428,0.1036461802285714,0.0,0.0,9.5
590000-7390000,4.0,373296.8695652174,6.695652173913044,1.0869565217391304,9.130434782608695,9.130434782608695,732.0,19.0,14.26086956521739,1.7391304347826086,1.565217391304348,1.9545454545454544,0.0,0.0,2.5217391304347827,1.0588235294117647,3.615384615384616,10.411764705882351,2051.25,12.416666666666666,78.11764705882354,40.23529411764706,7325.0,1.8461538461538465,25.26031238722941,7.805503769111764,13.653224161176473,3.9720701487411767,2.6176232299764703,0.8999486286764705,8.94476753804706,2.917839956729412,0.0446974579470588,0.0156450349294117,18.9375
590000-7400000,4.0,113036.0,9.5,1.0,10.0,10.0,732.0,19.0,14.0,2.0,2.0,2.5,0.0,0.0,3.0,1.0,3.0,2.0,2500.0,3.0,27.0,13.0,6400.0,1.0,11.287229267,4.0777068321,0.0,0.0,10.43592716,3.8630637953,0.8513021067,0.2146430368,0.0,0.0,5.0
590000-7440000,4.0,118036.0,5.181818181818182,1.2727272727272727,7.272727272727272,7.272727272727272,732.0,19.0,14.0,2.090909090909091,1.818181818181818,2.8181818181818183,0.0,0.0,2.636363636363636,1.0,4.333333333333333,10.333333333333334,0.0,16.666666666666668,99.0,82.5,0.0,2.333333333333333,21.07786853877143,5.279031854957142,20.57493133267143,5.106121421300001,0.1900276878285714,0.0728489503571428,0.3129095184,0.1000614832571428,0.0,0.0,11.166666666666666
590000-7450000,4.0,357601.2173913043,6.608695652173913,1.0869565217391304,9.130434782608695,9.130434782608695,732.0,19.0,15.347826086956522,1.3478260869565215,1.173913043478261,1.434782608695652,0.0,0.0,2.652173913043478,1.1904761904761905,3.4705882352941178,8.428571428571429,2425.0,14.4,68.19047619047619,60.142857142857146,8025.0,2.4705882352941178,18.559495185157143,5.450453942952381,9.20382821252381,2.439989832309524,4.568737498080953,1.5029707347571428,4.786929474571429,1.5074933758380953,0.0,0.0,9.31578947368421
590000-7460000,4.0,119882.15384615384,5.0,1.2307692307692308,7.6923076923076925,7.6923076923076925,732.0,19.0,17.692307692307693,1.6923076923076923,1.5384615384615383,1.4545454545454546,0.0,0.0,2.3846153846153846,1.0,4.111111111111111,7.25,2150.0,14.428571428571429,95.5,67.25,4975.0,2.5,15.00016613518,3.93627593721,12.959237737429998,3.27559802758,0.8371392816600001,0.27226498574,1.20378911621,0.38841292389,0.0,0.0,9.25
590000-7470000,4.0,402949.04347826086,7.217391304347826,1.1304347826086956,8.695652173913043,8.695652173913043,732.0,19.0,14.826086956521738,1.3478260869565215,1.3043478260869563,1.4782608695652173,0.0,0.0,1.434782608695652,1.0,5.333333333333333,10.85,0.0,22.77777777777778,135.6,147.9,0.0,3.2777777777777777,33.61964216229,11.15562173953,12.100973690445,3.652405782805,17.348066894435,6.3468517038000005,3.988520462995,1.114488819035,0.1820811144,0.0418754339149999,8.95
590000-7480000,4.0,121836.0,5.5,1.0,10.0,10.0,732.0,19.0,16.6,1.2,1.2,1.3,0.0,0.0,2.7,1.0,4.555555555555555,11.555555555555555,1650.0,17.11111111111111,113.44444444444444,91.55555555555556,2000.0,2.333333333333333,30.36387921503333,9.256473432911111,16.55945533047778,4.800973703433333,12.501678289077775,4.060763255344444,1.3027455953333331,0.3947364740888889,0.0,0.0,13.0
590000-7490000,4.0,383296.8695652174,6.695652173913044,1.0869565217391304,9.130434782608695,9.130434782608695,737.2173913043479,19.0,16.347826086956523,1.3043478260869563,1.2173913043478262,1.6521739130434785,0.2727272727272727,0.1363636363636363,1.9130434782608696,1.0476190476190477,4.529411764705882,11.428571428571429,3300.0,17.0625,108.66666666666669,95.28571428571428,7800.0,2.3529411764705883,26.792709649413634,7.796327353081819,19.944624089695456,5.425861170213636,6.281406436031818,2.2130724829909094,0.5666791236954545,0.1573936998363636,0.0,0.0,14.904761904761903
590000-7500000,4.0,123821.71428571428,5.5,1.2857142857142858,7.142857142857143,7.142857142857143,739.8571428571429,19.0,15.571428571428571,2.071428571428572,2.0,2.2857142857142856,1.0909090909090908,0.0,1.6428571428571428,1.0,5.6,11.0,0.0,21.2,126.375,169.375,0.0,3.0,39.5700185163,13.0930416523375,1.55789589325,0.4283085390375,37.61359176845,12.5709397650625,0.3985308545625,0.0937933482499999,0.0,0.0,11.0
590000-7510000,4.0,384436.0,6.48,1.16,8.4,8.4,742.0,19.0,16.8,1.52,1.36,1.3478260869565215,0.2857142857142857,0.0,2.48,1.2105263157894737,4.111111111111111,12.210526315789474,2000.0,15.5,99.63157894736842,74.6842105263158,7000.0,2.176470588235294,32.02063197604762,8.895976589180952,25.295064278380952,6.707717039752381,5.061628913252381,1.7366079864571426,1.6639387843904765,0.4516515629571428,0.0,0.0,15.944444444444445
590000-7520000,4.0,125854.18181818182,5.727272727272728,1.0909090909090908,9.090909090909092,9.090909090909092,742.0,19.0,15.545454545454543,1.5454545454545454,1.5454545454545454,1.818181818181818,0.0,0.0,2.5454545454545454,1.5,3.75,6.625,3475.0,17.0,67.625,64.875,12050.0,2.375,17.5069390431375,5.1250423577125,14.653415310275,4.2357288472375,0.2907828896,0.130124936575,2.5627408430625,0.7591885738625,0.0,0.0,9.333333333333334
590000-7530000,4.0,376452.6666666667,6.666666666666667,1.125,8.75,8.75,742.0,19.0,16.333333333333332,1.0833333333333333,1.0,1.0833333333333333,0.2727272727272727,0.0,1.0833333333333333,1.1363636363636365,5.7727272727272725,12.636363636363637,750.0,23.25,141.95454545454547,175.0,1050.0,3.45,44.69440889449584,13.607074195983335,18.104886340075,5.1541238076375,19.421250439175,6.530874370437499,7.168272115112501,1.922076017875,0.0,0.0,10.772727272727272
590000-7540000,4.0,127763.27272727272,5.818181818181818,1.0909090909090908,9.090909090909092,9.090909090909092,742.0,19.0,14.818181818181818,2.0,1.4545454545454546,1.0909090909090908,0.0,0.0,1.0,1.0,6.0,9.75,0.0,21.33333333333333,98.375,131.375,0.0,3.6666666666666665,39.390217800375,14.1986751730875,0.6273995924875,0.1900477035,29.2794335491375,11.4272490720125,9.2427217536375,2.526975897775,0.24066290515,0.0544024998375,13.75
590000-7550000,4.0,572480.4444444445,6.777777777777778,1.0,10.0,10.0,742.0,19.0,14.0,1.1111111111111112,1.0,1.0,0.0,0.0,1.0,1.1111111111111112,5.5,11.555555555555555,0.0,17.375,106.22222222222224,126.55555555555556,0.0,3.5,36.64196484916667,11.732521085866669,5.902155179555556,1.947043500788889,18.573883155500003,6.481496321766667,11.33074075551111,3.1187022042777777,0.8351857584333334,0.1852790589888889,16.22222222222222
600000-6780000,2.0,336090.09523809527,6.285714285714286,1.3333333333333333,6.666666666666667,6.666666666666667,205.0952380952381,9.0,17.142857142857142,1.4761904761904765,1.1904761904761905,1.263157894736842,1.3333333333333333,0.6666666666666666,3.0,1.0,4.526315789473684,26.88888888888889,2000.0,18.88888888888889,177.27777777777777,51.94444444444444,5200.0,1.7222222222222223,73.55146878091053,20.44490826893158,2.2542689593210525,0.5823499016526316,54.288077834568426,15.465181353552632,5.130037749731579,1.4252547270105262,11.87908423766842,2.972122286757895,18.05555555555556
600000-6790000,2.0,153440.325,5.05,1.3,7.25,7.25,588.95,9.0,16.275,2.425,1.55,1.103448275862069,0.0,0.2,2.8,1.16,4.482758620689655,19.04,1265.2,19.5,155.88,56.64,4135.5,1.76,47.91108191493103,13.182218021958622,29.48960471566552,7.521501731193104,13.86465238961724,4.244527013413793,3.427887168548276,0.9928570188172412,1.1289376410655172,0.4233322584758621,15.56
600000-6800000,2.0,183498.3673469388,5.551020408163265,1.4081632653061225,6.530612244897959,6.530612244897959,700.0,9.0,16.285714285714285,1.7346938775510203,1.326530612244898,1.2439024390243902,0.3529411764705882,0.5,2.938775510204082,1.2058823529411764,4.341463414634147,21.205882352941178,1150.0,18.272727272727277,155.14705882352942,43.294117647058826,14962.5,2.0,53.742048498060974,15.085883773519512,20.073229331190245,5.182501932278049,16.52346514792927,4.920198297463415,14.122909804570732,4.0372562031195125,3.0224442144536585,0.9459273406634148,20.529411764705884
600000-6810000,2.0,213999.30303030304,4.96969696969697,1.303030303030303,6.96969696969697,6.96969696969697,700.0,9.0,15.393939393939394,1.606060606060606,1.2424242424242424,1.2413793103448276,0.2222222222222222,0.925925925925926,2.9393939393939394,1.148148148148148,4.0,17.25925925925926,2162.5,16.17391304347826,119.44444444444444,36.81481481481482,8842.857142857143,2.1481481481481484,42.27074617126207,11.644749558755173,18.55219565185173,4.689107398344827,9.949500108475863,3.1085139140103446,8.515107193537931,2.3961466355,5.253943217355173,1.4509816108931035,16.36
600000-6820000,2.0,188518.8333333333,5.285714285714286,1.261904761904762,7.380952380952381,7.380952380952381,726.6666666666666,9.666666666666666,15.261904761904765,1.238095238095238,1.1428571428571428,1.1538461538461535,0.1875,0.625,2.7142857142857144,1.21875,4.076923076923077,18.46875,1671.428571428571,19.55555555555556,137.15625,44.34375,5732.142857142857,1.875,53.2850809439641,14.307816966371794,25.27538710674359,6.18815372445641,18.83325852946667,5.680649616676924,8.995739784807691,2.3796660601692308,0.1806955231230769,0.0593475650333333,19.785714285714285
600000-6830000,2.0,91201.27777777778,3.888888888888889,1.2777777777777777,7.777777777777778,7.777777777777778,740.0,10.0,17.0,2.111111111111111,1.5,1.0714285714285714,0.0,0.5,2.6666666666666665,1.3333333333333333,5.0,22.75,2500.0,25.33333333333333,206.08333333333331,62.333333333333336,4400.0,1.9166666666666667,78.1721113327857,21.27891389792857,27.428041546685712,7.224721153835715,27.50607316328572,8.316273817742857,15.095712606492857,3.8056899506,8.142284016378571,1.9322289755714288,14.666666666666666
600000-6840000,2.0,127908.36363636365,6.090909090909091,1.3636363636363635,6.636363636363637,6.545454545454546,740.0,10.0,15.909090909090908,1.2727272727272727,1.181818181818182,1.2,0.0,0.0,2.363636363636364,1.2,4.5,19.2,300.0,17.5,141.9,51.0,10300.0,2.2,50.93591930503,13.566526572610002,27.61334576067,6.9128172503,8.56691761143,2.49403262352,10.23656281439,2.84602043181,4.5190931182,1.31365626692,13.1
600000-6850000,2.0,158530.08,4.76,1.32,7.2,7.2,740.0,10.0,15.76,1.8,1.32,1.0,0.0,0.0588235294117647,2.32,1.0588235294117647,4.7,23.88235294117647,1250.0,20.11764705882353,184.23529411764707,51.88235294117647,13400.0,1.7058823529411764,74.99025782707143,19.073112944542856,41.49849701351905,9.913088763995235,17.853476090428572,5.016786354904762,14.259220291538094,3.7062788247238094,1.3790644316761902,0.4369590008619048,18.352941176470587
600000-6860000,2.0,196001.42222222223,5.177777777777778,1.288888888888889,7.333333333333333,7.333333333333333,740.0,10.0,16.133333333333333,2.0444444444444443,1.4666666666666666,1.7222222222222223,0.1935483870967742,1.1290322580645162,2.8666666666666667,1.1666666666666667,4.53125,19.466666666666665,2616.6666666666665,19.807692307692307,152.9,61.7,11400.0,2.037037037037037,55.34070431316857,14.805433809342857,20.20734350770286,5.019694091451428,17.28889122211143,5.190807143657144,11.268353239185714,2.926212890282857,6.576116344608572,1.6687196839257143,14.766666666666667
600000-6870000,2.0,292161.6785714286,5.142857142857143,1.2142857142857142,7.857142857142857,7.857142857142857,690.4285714285714,10.0,15.392857142857142,1.3928571428571428,1.2142857142857142,1.48,0.0,1.2272727272727273,3.0,1.2727272727272727,4.56,22.454545454545453,2150.0,21.857142857142858,171.04545454545453,52.5,3825.0,1.5454545454545454,72.59253177628,19.43715377036,34.931217097544,8.46936882264,27.202416052264,8.080914282832,6.597098837356,2.070772143276,3.861799788576,0.816098521608,20.904761904761905
600000-6880000,2.0,206190.175,5.825,1.3,7.075,7.1,98.05,10.0,15.375,1.825,1.4,1.09375,0.0,0.2413793103448276,2.9,1.103448275862069,4.03125,19.03448275862069,2287.125,14.214285714285714,123.0,39.241379310344826,8724.0,1.827586206896552,51.911464786265626,15.503574159990626,13.413497239603124,3.51889943851875,25.4098989176875,8.044574614915625,10.140442922884375,2.935272040728125,2.94762570613125,1.004828065778125,23.310344827586206
600000-6890000,2.0,75266.76470588235,4.0588235294117645,1.1764705882352942,8.0,8.0,658.3529411764706,10.0,17.058823529411764,2.117647058823529,1.588235294117647,1.3076923076923077,0.0,0.1538461538461538,2.3529411764705883,1.1538461538461535,4.0,14.846153846153848,1850.0,13.181818181818182,116.3846153846154,35.84615384615385,4600.0,1.5833333333333333,42.03165592744615,11.411319119015385,13.159589804346153,2.900360549523077,17.869740437746152,5.209823687153847,10.459288837684616,3.150240026376923,0.5430368475615384,0.1508948560384615,18.46153846153846
600000-6900000,2.0,242438.0,5.3478260869565215,1.2173913043478262,7.739130434782608,7.695652173913044,740.0,10.0,16.52173913043478,1.0,1.0,1.0434782608695652,0.0,0.1904761904761904,2.130434782608696,1.1428571428571428,4.826086956521739,23.476190476190474,2175.0,19.571428571428573,171.42857142857142,65.95238095238095,4725.0,1.809523809523809,80.16263493319566,21.254808370465216,31.61884951096087,8.026230935691304,38.27846025543478,10.589431505647823,10.119329637465215,2.5834990751391307,0.1459955291173913,0.0556468539434782,18.19047619047619
600000-6910000,1.948717948717949,176448.53846153847,5.435897435897436,1.1282051282051282,8.692307692307692,8.717948717948717,290.56410256410254,11.435897435897436,16.0,1.5384615384615383,1.2564102564102564,1.1714285714285717,0.0,0.46875,2.8974358974358974,1.3225806451612905,4.176470588235294,14.387096774193548,1897.2222222222224,18.03703703703704,131.48387096774192,43.193548387096776,9911.111111111111,1.6451612903225807,54.14520841668824,15.273683155182352,16.62787871919412,4.229073142491177,25.873681209970588,7.926301936305882,8.946565829858823,2.3703970164823533,2.697082657755882,0.7479110599411765,19.703703703703702
600000-6920000,1.8604651162790695,177460.41860465115,5.930232558139535,1.372093023255814,6.976744186046512,6.976744186046512,136.88372093023256,12.0,16.697674418604652,2.4186046511627906,1.6046511627906976,1.40625,0.2068965517241379,0.9310344827586208,2.976744186046512,1.137931034482759,4.32258064516129,17.655172413793103,2004.75,17.807692307692307,143.82758620689654,41.62068965517241,10798.75,1.7586206896551724,51.31980614464375,13.899346138134376,17.07320497116875,4.24158365301875,22.705690412521875,6.463120576975,10.136470112253123,2.808287398678125,1.40444064833125,0.38635450941875,17.444444444444443
600000-6930000,1.4705882352941178,225083.58823529413,3.176470588235294,1.1764705882352942,8.058823529411764,8.117647058823529,267.88235294117646,12.0,15.588235294117649,1.4705882352941178,1.1176470588235294,1.3125,0.0,0.4375,2.764705882352941,1.0625,4.133333333333334,19.75,1875.0,15.357142857142858,126.125,39.625,9108.333333333334,1.9333333333333331,42.09828815995625,11.85834437804375,16.34691447134375,4.21496282370625,16.608411110062498,5.0287532458312505,8.97216656354375,2.534812176625,0.17079601523125,0.0798161319125,19.8
600000-6940000,1.0,225662.4905660377,7.037735849056604,1.2830188679245282,7.358490566037735,7.358490566037735,414.9622641509434,12.0,15.90566037735849,1.4528301886792452,1.1886792452830188,1.4166666666666667,0.2857142857142857,1.2857142857142858,2.962264150943396,1.119047619047619,4.395833333333333,21.261904761904763,1330.6666666666667,17.951219512195124,147.21428571428572,43.04761904761905,7966.666666666667,1.761904761904762,53.79694486349376,14.783405676535416,21.80426510984375,5.38965624545625,19.46185692278541,5.880517918454167,10.8750412062375,3.0787687360708333,1.6557816246416668,0.4344627765645834,20.414634146341463
600000-6950000,1.0,322271.1935483871,6.774193548387097,1.2580645161290325,7.903225806451613,7.838709677419355,312.7741935483871,12.0,16.0,2.3225806451612905,1.7096774193548387,1.9047619047619049,0.3157894736842105,1.7894736842105263,2.903225806451613,1.3157894736842106,4.4,17.894736842105264,1462.5,19.94117647058824,151.3684210526316,52.73684210526316,19183.33333333333,2.0526315789473686,55.05795066741,14.191734784565,28.23388910667,6.71783961149,4.35106266638,1.319786039115,15.754227351335,4.174657260795,6.7187715435,1.979451873105,16.555555555555557
600000-6960000,1.0,49563.86486486487,4.945945945945946,1.2162162162162162,7.837837837837838,7.837837837837838,312.8378378378378,11.72972972972973,15.35135135135135,1.7567567567567568,1.351351351351351,1.5806451612903225,0.6666666666666666,1.3703703703703705,3.0,1.3703703703703705,4.096774193548387,18.185185185185187,1600.0,20.318181818181817,135.5185185185185,46.51851851851852,5980.0,1.6296296296296295,53.99829629166774,15.006502459625803,24.658184645219357,6.401989009587097,24.14850993107097,7.091871753793549,5.141819877745161,1.495578617964516,0.0497818376677419,0.0170630783225806,14.74074074074074
600000-6970000,1.0,312458.6904761905,6.571428571428571,1.380952380952381,6.547619047619048,6.547619047619048,607.0,12.0,15.047619047619047,1.619047619047619,1.238095238095238,1.368421052631579,0.5454545454545454,1.0303030303030305,2.9761904761904763,1.15625,3.945945945945946,16.8125,1863.636363636364,15.6,129.125,41.375,5628.571428571428,1.375,42.51233404862162,12.224782041356756,7.0126459832216215,1.7739216597324323,25.42608040669189,7.581322452997298,8.441567288978378,2.333411568451352,1.6320403694675676,0.5361263601324324,14.333333333333334
